order_id,customer_id,order_date,order_timestamp,status,payment_method,shipping_city,shipping_state,shipping_zip,subtotal,shipping_cost,tax,total
2912,4848,2024-02-14,2024-02-14 08:31:29,completed,credit_card,New Williamtown,CT,23350,386.74,0.0,37.73,424.47
2913,10236,2023-08-03,2023-08-03 14:48:22,completed,paypal,Ruizmouth,MD,82213,730.22,0.0,57.23,787.45
2914,8734,2024-10-01,2024-10-01 16:04:56,completed,credit_card,Heatherside,WY,41932,435.1,0.0,25.56,460.66
2915,7642,2023-11-29,2023-11-29 14:15:59,cancelled,debit_card,North Sandra,ID,32928,5.21,9.25,0.39,14.85
2916,6617,2024-06-05,2024-06-05 20:36:20,completed,apple_pay,Parkston,TX,24262,1072.58,0.0,75.26,1147.84
2917,4406,2024-04-24,2024-04-24 08:52:56,returned,gift_card,Hallside,OK,43933,173.32,0.0,9.9,183.22
2918,11561,2024-11-23,2024-11-23 08:46:41,completed,credit_card,West Julieburgh,KY,99157,374.88,0.0,36.5,411.38
2919,6357,2023-05-02,2023-05-02 21:01:35,cancelled,paypal,Maldonadostad,FL,58769,428.23,0.0,22.06,450.29
2920,3235,2023-03-07,2023-03-07 20:57:41,completed,apple_pay,South Pamelaland,NJ,60540,1274.39,0.0,120.56,1394.95
2921,1103,2023-02-04,2023-02-04 17:47:42,completed,credit_card,New Jamiestad,MA,83702,75.01,0.0,4.64,79.65
2922,7732,2024-07-23,2024-07-23 12:49:50,completed,apple_pay,New Paulmouth,VI,84759,631.68,0.0,45.83,677.51
2923,6012,2024-11-22,2024-11-22 17:03:53,completed,credit_card,Greenview,MI,04738,1493.29,0.0,103.95,1597.24
2924,11336,2023-09-12,2023-09-12 17:57:31,cancelled,credit_card,Gregoryside,MI,41707,780.79,0.0,56.32,837.11
2925,9676,2023-11-01,2023-11-01 01:29:43,delivered,credit_card,East Alexandrafurt,WV,34808,371.19,0.0,26.15,397.34
2926,2876,2024-12-18,2024-12-18 14:30:22,shipped,paypal,Mccallbury,WV,33555,112.8,0.0,6.43,119.23
2927,8917,2024-07-11,2024-07-11 23:47:35,completed,credit_card,East Erikaburgh,MD,11771,198.17,0.0,17.1,215.27
2928,8578,2024-07-07,2024-07-07 14:16:51,delivered,google_pay,New Joseph,VT,62555,344.76,0.0,18.95,363.71
2929,6101,2023-12-12,2023-12-12 04:15:32,completed,credit_card,New Jared,MT,05644,137.88,0.0,10.67,148.55
2930,3327,2023-04-18,2023-04-18 19:19:34,delivered,credit_card,Cruztown,WI,16738,589.06,0.0,51.87,640.93
2931,8497,2023-11-26,2023-11-26 01:22:44,pending,google_pay,Stevenshire,NY,10620,75.15,0.0,5.72,80.87
2932,3235,2023-12-04,2023-12-04 09:01:59,delivered,credit_card,South Pamelaland,NJ,60540,816.18,0.0,76.08,892.26
2933,373,2024-10-27,2024-10-27 07:24:44,completed,credit_card,New Neil,HI,58264,3739.62,0.0,299.13,4038.75
2934,11072,2024-05-19,2024-05-19 09:19:20,completed,credit_card,Collinsberg,MA,35144,505.8,0.0,41.54,547.34
2935,7040,2023-12-11,2023-12-11 16:36:43,pending,gift_card,Port Michelle,TX,47091,1640.94,0.0,147.47,1788.41
2936,2157,2023-10-26,2023-10-26 18:47:37,completed,debit_card,New Dawn,MD,17570,1089.66,0.0,75.85,1165.51
2937,3846,2023-10-12,2023-10-12 07:12:04,delivered,credit_card,North Jakehaven,GU,31111,209.32,0.0,12.29,221.61
2938,542,2024-02-12,2024-02-12 20:12:14,delivered,paypal,Vazquezton,KS,43836,178.4,0.0,17.67,196.07
2939,10236,2024-10-29,2024-10-29 10:44:49,cancelled,paypal,Ruizmouth,MD,82213,557.53,0.0,38.73,596.26
2940,9552,2024-04-26,2024-04-26 10:46:32,shipped,apple_pay,West Kimberly,MH,10200,8758.82,0.0,621.88,9380.7
2941,7240,2023-02-12,2023-02-12 17:31:18,shipped,credit_card,West Tracyview,AS,89397,152.82,0.0,8.94,161.76
2942,11519,2023-05-01,2023-05-01 09:35:16,delivered,credit_card,East Kenneth,MI,56357,1316.49,0.0,78.79,1395.28
2943,3530,2023-10-22,2023-10-22 16:50:20,returned,credit_card,North Jeffery,NV,56211,446.53,0.0,30.34,476.87
2944,4211,2024-12-23,2024-12-23 16:31:27,shipped,debit_card,Perezshire,DE,22063,54.63,0.0,4.2,58.83
2945,8377,2024-08-04,2024-08-04 12:01:54,returned,credit_card,Taylorside,VI,69586,448.2,0.0,30.47,478.67
2946,9587,2024-11-08,2024-11-08 12:59:50,completed,apple_pay,North Mark,PR,19941,693.06,0.0,43.65,736.71
2947,10236,2023-10-16,2023-10-16 09:58:53,delivered,debit_card,Ruizmouth,MD,82213,3381.98,0.0,240.88,3622.86
2948,6101,2023-01-21,2023-01-21 20:28:15,refunded,credit_card,New Jared,MT,05644,311.71,0.0,18.49,330.2
2949,6101,2024-12-18,2024-12-18 14:56:21,completed,credit_card,New Jared,MT,05644,562.55,0.0,37.85,600.4
2950,3235,2023-01-05,2023-01-05 12:41:07,completed,google_pay,South Pamelaland,NJ,60540,4244.36,0.0,385.46,4629.82
2951,3700,2023-09-30,2023-09-30 08:42:43,shipped,paypal,Laurieton,SC,60791,174.2,0.0,13.4,187.6
2952,8487,2024-11-23,2024-11-23 10:55:15,delivered,credit_card,North Deniseland,IL,86206,135.72,0.0,10.95,146.67
2953,10960,2023-10-25,2023-10-25 22:50:55,delivered,credit_card,South Melissa,IL,93343,1232.63,0.0,68.78,1301.41
2954,3235,2024-11-07,2024-11-07 13:08:22,completed,paypal,South Pamelaland,NJ,60540,226.56,0.0,12.56,239.12
2955,11792,2023-12-15,2023-12-15 19:21:35,delivered,apple_pay,Lake Larryfurt,NH,74636,390.33,0.0,30.87,421.2
2956,4562,2023-06-01,2023-06-01 07:51:48,completed,credit_card,North Kaylaborough,GU,93169,74.31,0.0,4.29,78.6
2957,3235,2024-10-05,2024-10-05 19:10:40,cancelled,credit_card,South Pamelaland,NJ,60540,158.71,0.0,14.97,173.68
2958,10813,2024-11-01,2024-11-01 09:16:48,returned,credit_card,Lake Miguelbury,CT,72736,1190.31,0.0,114.28,1304.59
2959,4079,2023-07-14,2023-07-14 12:22:14,completed,debit_card,Silvaville,OH,81370,153.39,0.0,12.11,165.5
2960,3956,2024-02-12,2024-02-12 17:27:27,delivered,credit_card,New Joseph,NM,66644,330.27,0.0,19.26,349.53
2961,4550,2023-10-20,2023-10-20 08:40:39,refunded,gift_card,Williamschester,NM,19667,1322.97,0.0,92.7,1415.67
2962,3235,2023-11-21,2023-11-21 15:22:21,returned,credit_card,South Pamelaland,NJ,60540,1646.89,0.0,115.2,1762.09
2963,7619,2023-05-19,2023-05-19 20:29:41,pending,debit_card,Burnsburgh,FL,43499,136.17,0.0,8.8,144.97
2964,3853,2023-02-20,2023-02-20 11:27:07,cancelled,paypal,Cummingschester,CT,22989,617.24,0.0,36.2,653.44
2965,734,2024-12-02,2024-12-02 20:45:29,completed,apple_pay,West Victoriatown,TN,24748,681.28,0.0,40.76,722.04
2966,3157,2023-04-09,2023-04-09 18:04:39,completed,credit_card,Lake Kimberlyshire,AZ,94131,998.29,0.0,54.81,1053.1
2967,11632,2024-11-23,2024-11-23 07:11:37,pending,credit_card,South Melissa,MN,17737,959.58,0.0,88.1,1047.68
2968,436,2023-08-23,2023-08-23 14:33:31,completed,debit_card,East Julie,VA,09964,309.53,0.0,23.13,332.66
2969,3615,2023-07-25,2023-07-25 06:56:35,completed,credit_card,Estradaview,OK,50491,163.45,0.0,14.77,178.22
2970,886,2023-11-25,2023-11-25 08:23:09,completed,google_pay,South Katie,DC,05559,4901.53,0.0,489.46,5390.99
2971,9948,2024-04-21,2024-04-21 11:06:25,completed,credit_card,South Julieburgh,GA,73836,61.7,0.0,5.98,67.68
2972,1385,2023-10-24,2023-10-24 21:19:53,completed,apple_pay,Ortizhaven,MN,67585,393.92,0.0,35.94,429.86
2973,4440,2023-12-18,2023-12-18 18:43:17,delivered,credit_card,East Jerrybury,AR,03590,1976.56,0.0,120.56,2097.12
2974,4324,2023-07-15,2023-07-15 10:41:38,completed,apple_pay,Heatherfurt,MH,65340,658.22,0.0,39.62,697.84
2975,6417,2023-06-02,2023-06-02 22:20:08,completed,credit_card,Leemouth,KY,50228,753.52,0.0,49.89,803.41
2976,3521,2024-12-11,2024-12-11 14:08:11,delivered,debit_card,Andrewchester,GU,37729,186.3,0.0,10.48,196.78
2977,11319,2023-11-08,2023-11-08 17:58:35,cancelled,credit_card,Jonesmouth,MH,33986,330.01,0.0,25.2,355.21
2978,3235,2024-06-16,2024-06-16 03:37:08,delivered,paypal,South Pamelaland,NJ,60540,487.8,0.0,25.39,513.19
2979,1392,2023-09-13,2023-09-13 17:26:36,completed,debit_card,West Kelly,WI,59661,411.5,0.0,32.2,443.7
2980,8295,2023-03-31,2023-03-31 12:53:57,cancelled,credit_card,Port Oscar,PW,76893,2223.14,0.0,214.69,2437.83
2981,6417,2024-03-24,2024-03-24 23:43:27,cancelled,debit_card,Leemouth,KY,50228,1197.56,0.0,62.1,1259.66
2982,5557,2024-11-02,2024-11-02 13:28:05,completed,credit_card,North Jessicastad,KS,23037,692.86,0.0,56.56,749.42
2983,5868,2023-10-30,2023-10-30 12:55:47,cancelled,debit_card,Ochoaborough,GA,73685,33.38,8.62,2.4,44.4
2984,3235,2023-11-27,2023-11-27 11:31:24,shipped,credit_card,South Pamelaland,NJ,60540,912.11,0.0,88.45,1000.56
2985,1385,2024-06-28,2024-06-28 08:58:31,delivered,apple_pay,Ortizhaven,MN,67585,1154.59,0.0,65.42,1220.01
2986,3253,2023-12-11,2023-12-11 13:32:02,completed,gift_card,Pottsport,HI,04866,765.97,0.0,54.12,820.09
2987,3944,2023-11-26,2023-11-26 13:22:21,completed,credit_card,Davidburgh,ID,80212,53.56,0.0,3.81,57.37
2988,3838,2023-01-21,2023-01-21 14:28:33,delivered,paypal,Gonzalezport,PR,41610,387.46,0.0,29.39,416.85
2989,3235,2023-11-25,2023-11-25 14:28:07,delivered,paypal,South Pamelaland,NJ,60540,204.27,0.0,13.78,218.05
2990,9258,2024-01-04,2024-01-04 06:24:14,shipped,google_pay,West Jeffreymouth,DC,83840,499.65,0.0,47.26,546.91
2991,10191,2024-02-19,2024-02-19 19:15:42,delivered,credit_card,Wilsonport,MN,83024,339.0,0.0,23.65,362.65
2992,6848,2024-04-05,2024-04-05 07:50:36,delivered,credit_card,Joshuaport,MT,88418,52.26,0.0,4.43,56.69
2993,8284,2023-06-03,2023-06-03 18:14:58,returned,credit_card,Wilsonton,HI,45894,3386.11,0.0,237.76,3623.87
2994,3060,2023-08-20,2023-08-20 10:07:16,delivered,credit_card,Cherryfort,MD,61724,645.64,0.0,55.03,700.67
2995,6734,2024-10-08,2024-10-08 16:13:05,completed,credit_card,South Regina,HI,67937,3811.93,0.0,334.97,4146.9
2996,3235,2024-11-06,2024-11-06 07:36:50,shipped,debit_card,South Pamelaland,NJ,60540,1184.64,0.0,103.15,1287.79
2997,10682,2023-11-24,2023-11-24 20:55:10,completed,google_pay,Kerrborough,ME,67590,715.12,0.0,57.85,772.97
2998,3235,2024-12-02,2024-12-02 11:07:12,shipped,credit_card,South Pamelaland,NJ,60540,736.37,0.0,37.14,773.51
2999,10381,2024-07-24,2024-07-24 22:23:21,completed,debit_card,Santoshaven,HI,57216,760.66,0.0,45.35,806.01
3000,4211,2023-10-30,2023-10-30 13:16:50,completed,credit_card,Perezshire,DE,22063,267.51,0.0,19.67,287.18
3001,3956,2023-11-06,2023-11-06 08:10:21,completed,google_pay,New Joseph,NM,66644,167.69,0.0,8.93,176.62
3002,6994,2024-06-06,2024-06-06 22:25:32,completed,paypal,West Sethton,WY,78999,5124.59,0.0,300.78,5425.37
3003,3139,2023-07-08,2023-07-08 14:08:09,completed,debit_card,South Nicole,VT,72926,492.0,0.0,30.8,522.8
3004,194,2023-08-21,2023-08-21 19:34:06,returned,credit_card,East Joseph,AK,34369,231.59,0.0,21.53,253.12
3005,3235,2024-08-03,2024-08-03 11:29:35,shipped,credit_card,South Pamelaland,NJ,60540,270.46,0.0,19.89,290.35
3006,3235,2024-07-11,2024-07-11 14:33:29,completed,google_pay,South Pamelaland,NJ,60540,424.38,0.0,30.87,455.25
3007,3235,2024-12-21,2024-12-21 14:40:34,refunded,paypal,South Pamelaland,NJ,60540,1834.28,0.0,113.77,1948.05
3008,9796,2023-12-17,2023-12-17 20:03:46,delivered,paypal,Port Dianestad,OK,24371,496.74,0.0,38.96,535.7
3009,8296,2023-11-09,2023-11-09 23:12:08,delivered,paypal,East Kyleshire,VT,35753,194.3,0.0,16.31,210.61
3010,8275,2024-08-03,2024-08-03 16:20:19,completed,credit_card,Wesleybury,OH,48605,466.33,0.0,40.1,506.43
3011,3235,2023-01-18,2023-01-18 19:15:50,returned,credit_card,South Pamelaland,NJ,60540,35.62,6.97,2.94,45.53
3012,6191,2023-08-31,2023-08-31 12:52:29,delivered,gift_card,Port Stephanie,WY,60465,2086.8,0.0,204.73,2291.53
3013,2799,2024-12-07,2024-12-07 20:49:58,completed,credit_card,Mejiafurt,WI,03684,419.08,0.0,21.83,440.91
3014,9203,2023-06-18,2023-06-18 15:09:18,completed,debit_card,Andrewview,ID,54229,576.51,0.0,35.31,611.82
3015,78,2024-11-04,2024-11-04 07:28:15,completed,paypal,Port Robertberg,NJ,09784,70.13,0.0,4.81,74.94
3016,7832,2023-11-18,2023-11-18 19:32:35,cancelled,credit_card,Lauriemouth,DC,95356,2209.35,0.0,204.5,2413.85
3017,8917,2023-09-05,2023-09-05 11:16:49,delivered,paypal,East Erikaburgh,MD,11771,1060.63,0.0,57.64,1118.27
3018,6229,2024-08-05,2024-08-05 07:11:56,cancelled,credit_card,New Robertville,CT,06402,604.7,0.0,43.58,648.28
3019,5904,2024-12-15,2024-12-15 17:44:00,completed,paypal,East Randy,NC,23987,399.72,0.0,23.17,422.89
3020,9619,2023-04-16,2023-04-16 20:40:57,shipped,credit_card,East Jenniferberg,IN,32275,24.98,5.41,1.95,32.34
3021,3235,2024-11-24,2024-11-24 12:19:05,shipped,apple_pay,South Pamelaland,NJ,60540,463.54,0.0,37.94,501.48
3022,4714,2023-11-03,2023-11-03 12:43:37,delivered,credit_card,Bartonshire,NE,65956,254.46,0.0,22.54,277.0
3023,4440,2024-12-09,2024-12-09 19:19:20,completed,apple_pay,East Jerrybury,AR,03590,456.58,0.0,30.11,486.69
3024,11569,2024-04-24,2024-04-24 19:29:03,delivered,credit_card,New Kevin,AR,32389,455.5,0.0,29.22,484.72
3025,9448,2024-12-11,2024-12-11 17:53:28,delivered,apple_pay,South Mark,NJ,13969,195.88,0.0,15.63,211.51
3026,10231,2024-10-18,2024-10-18 16:00:37,completed,debit_card,Nicholasstad,ND,28748,1229.8,0.0,73.61,1303.41
3027,8443,2023-08-16,2023-08-16 13:24:53,completed,debit_card,Jonathantown,VA,54999,500.02,0.0,48.62,548.64
3028,9610,2023-12-22,2023-12-22 11:56:01,shipped,paypal,New Bradleyshire,MT,49510,447.44,0.0,30.06,477.5
3029,5820,2024-10-27,2024-10-27 14:30:42,shipped,google_pay,Perezbury,KS,60464,5487.15,0.0,357.21,5844.36
3030,10221,2023-03-13,2023-03-13 09:27:27,shipped,credit_card,Lake Julie,ID,42012,43.34,7.35,3.79,54.48
3031,3707,2024-11-21,2024-11-21 13:49:19,cancelled,apple_pay,Alyssafort,NV,36184,445.66,0.0,29.56,475.22
3032,6149,2024-05-31,2024-05-31 11:16:13,completed,debit_card,Donnashire,ME,58019,42.21,9.35,3.64,55.2
3033,9454,2024-07-21,2024-07-21 14:58:59,delivered,credit_card,Port Thomas,FM,94890,515.33,0.0,30.2,545.53
3034,7240,2024-06-02,2024-06-02 17:16:21,shipped,credit_card,West Tracyview,AS,89397,51.78,0.0,3.25,55.03
3035,4452,2024-07-26,2024-07-26 18:41:58,shipped,google_pay,Port Jacob,PW,48737,1640.36,0.0,163.54,1803.9
3036,1202,2024-11-19,2024-11-19 17:21:45,delivered,apple_pay,North Jeremyfurt,MN,65674,146.37,0.0,9.47,155.84
3037,11048,2023-11-30,2023-11-30 08:30:41,pending,debit_card,Erinton,FM,31529,3176.58,0.0,276.71,3453.29
3038,3223,2023-02-14,2023-02-14 21:21:07,pending,credit_card,North Kevinchester,WV,34082,530.67,0.0,41.43,572.1
3039,3235,2024-12-06,2024-12-06 18:13:52,delivered,debit_card,South Pamelaland,NJ,60540,251.06,0.0,22.45,273.51
3040,827,2023-01-04,2023-01-04 16:15:54,delivered,credit_card,Donnahaven,NH,69519,250.53,0.0,18.8,269.33
3041,8195,2023-10-03,2023-10-03 11:11:39,completed,google_pay,Hollowayshire,UT,09022,58.62,0.0,3.71,62.33
3042,7264,2024-06-02,2024-06-02 14:45:32,completed,paypal,Smithbury,AK,87291,16.58,5.47,1.04,23.09
3043,11933,2023-10-22,2023-10-22 18:39:38,completed,debit_card,North Brandonbury,WA,45422,349.07,0.0,19.21,368.28
3044,5248,2024-09-06,2024-09-06 23:52:36,shipped,credit_card,Joshuabury,VI,07465,1162.72,0.0,100.37,1263.09
3045,1385,2024-12-25,2024-12-25 17:16:34,delivered,credit_card,Ortizhaven,MN,67585,333.1,0.0,22.89,355.99
3046,6723,2023-05-05,2023-05-05 18:17:30,shipped,paypal,South Dorothyside,FL,16248,432.19,0.0,41.22,473.41
3047,4240,2024-12-05,2024-12-05 13:09:36,delivered,debit_card,New Melissaton,MD,69504,2076.9,0.0,184.15,2261.05
3048,1835,2024-06-03,2024-06-03 08:00:32,pending,credit_card,Lake Michaelchester,IN,33501,546.96,0.0,43.29,590.25
3049,4240,2024-09-23,2024-09-23 20:08:40,completed,paypal,New Melissaton,MD,69504,2778.89,0.0,226.02,3004.91
3050,3235,2024-03-24,2024-03-24 18:05:33,delivered,credit_card,South Pamelaland,NJ,60540,268.96,0.0,15.03,283.99
3051,1598,2023-07-11,2023-07-11 13:05:25,completed,apple_pay,Lake Matthew,TX,59803,1102.15,0.0,93.79,1195.94
3052,2397,2024-12-08,2024-12-08 20:46:19,completed,google_pay,Pageshire,SC,76770,392.91,0.0,21.71,414.62
3053,10775,2024-10-27,2024-10-27 14:45:36,completed,debit_card,Brownborough,MI,54192,366.03,0.0,23.75,389.78
3054,7733,2023-08-12,2023-08-12 11:28:50,completed,paypal,Patrickborough,KY,17457,97.93,0.0,5.6,103.53
3055,164,2024-11-26,2024-11-26 17:53:50,shipped,paypal,Kimberlybury,NM,24200,1403.53,0.0,99.42,1502.95
3056,262,2023-12-10,2023-12-10 11:04:29,delivered,apple_pay,West Michael,AS,47868,365.39,0.0,27.43,392.82
3057,4955,2024-12-01,2024-12-01 06:53:43,completed,paypal,Connorbury,KY,62967,2061.48,0.0,109.08,2170.56
3058,10130,2024-06-17,2024-06-17 06:40:04,delivered,credit_card,North Danielborough,MD,98002,21.25,8.91,1.42,31.58
3059,9470,2024-09-09,2024-09-09 14:19:53,shipped,paypal,Jamestown,NV,46772,167.94,0.0,16.6,184.54
3060,7102,2024-12-24,2024-12-24 12:16:32,completed,apple_pay,Barrytown,MA,56961,42.54,7.18,3.18,52.9
3061,4002,2023-06-26,2023-06-26 17:16:21,shipped,debit_card,Lopezside,NE,17080,1592.22,0.0,147.39,1739.61
3062,836,2023-04-20,2023-04-20 05:23:26,returned,paypal,Port Christopher,VA,52619,185.41,0.0,9.69,195.1
3063,3235,2024-11-21,2024-11-21 11:43:54,cancelled,credit_card,South Pamelaland,NJ,60540,394.62,0.0,23.22,417.84
3064,1702,2023-11-22,2023-11-22 19:27:09,delivered,credit_card,Carterside,VA,04234,85.0,0.0,8.3,93.3
3065,3223,2023-10-21,2023-10-21 05:17:55,delivered,apple_pay,North Kevinchester,WV,34082,997.21,0.0,91.1,1088.31
3066,3235,2023-02-02,2023-02-02 10:11:21,delivered,debit_card,South Pamelaland,NJ,60540,341.32,0.0,32.06,373.38
3067,7314,2024-05-10,2024-05-10 16:11:47,delivered,paypal,Derrickborough,AK,50166,1179.07,0.0,77.62,1256.69
3068,3235,2024-10-01,2024-10-01 11:09:03,completed,paypal,South Pamelaland,NJ,60540,936.28,0.0,91.78,1028.06
3069,4373,2023-02-06,2023-02-06 14:00:40,completed,apple_pay,Lake Catherine,NE,19302,116.05,0.0,7.55,123.6
3070,4865,2024-08-25,2024-08-25 09:52:48,cancelled,debit_card,New Blake,NE,94263,439.14,0.0,33.4,472.54
3071,172,2023-10-17,2023-10-17 18:29:11,delivered,paypal,Townsendborough,KY,07456,492.05,0.0,34.93,526.98
3072,815,2023-08-07,2023-08-07 09:41:21,returned,credit_card,Lake Ashleystad,ID,94162,648.54,0.0,50.78,699.32
3073,3522,2024-06-21,2024-06-21 12:10:29,returned,credit_card,West Cody,IL,43771,61.83,0.0,3.89,65.72
3074,5717,2023-03-04,2023-03-04 15:39:49,returned,paypal,Ginaburgh,MI,30213,249.43,0.0,24.61,274.04
3075,3235,2023-11-12,2023-11-12 18:23:20,cancelled,credit_card,South Pamelaland,NJ,60540,539.69,0.0,29.64,569.33
3076,11081,2024-05-13,2024-05-13 18:46:48,refunded,google_pay,Port Brandon,MI,23462,192.25,0.0,12.75,205.0
3077,3235,2024-12-23,2024-12-23 04:12:43,shipped,debit_card,South Pamelaland,NJ,60540,2539.74,0.0,226.75,2766.49
3078,8646,2024-11-28,2024-11-28 14:00:40,delivered,debit_card,South Susan,WY,01781,724.21,0.0,36.82,761.03
3079,9458,2024-09-22,2024-09-22 08:34:32,completed,apple_pay,West Derrick,MN,71703,370.03,0.0,31.35,401.38
3080,8654,2023-11-19,2023-11-19 20:04:30,delivered,credit_card,Williamshaven,MH,13965,59.82,0.0,5.65,65.47
3081,9003,2024-02-16,2024-02-16 12:52:54,cancelled,debit_card,Meghanville,NE,11352,1335.29,0.0,109.31,1444.6
3082,9207,2024-12-13,2024-12-13 07:33:35,cancelled,apple_pay,Lake Zachary,AK,39789,710.75,0.0,55.51,766.26
3083,5631,2024-03-19,2024-03-19 14:26:02,delivered,debit_card,West Carlos,VT,84352,612.81,0.0,31.25,644.06
3084,11401,2024-03-26,2024-03-26 21:46:30,completed,credit_card,Lindseystad,DE,02250,21.88,6.21,1.22,29.31
3085,10236,2023-11-20,2023-11-20 17:34:16,cancelled,debit_card,Ruizmouth,MD,82213,106.14,0.0,7.81,113.95
3086,6101,2023-12-20,2023-12-20 14:28:48,delivered,credit_card,New Jared,MT,05644,352.27,0.0,30.69,382.96
3087,7683,2024-02-27,2024-02-27 09:47:04,delivered,apple_pay,North Caitlinmouth,RI,15838,3664.13,0.0,281.75,3945.88
3088,6101,2023-01-19,2023-01-19 10:08:09,shipped,debit_card,New Jared,MT,05644,198.7,0.0,18.59,217.29
3089,2157,2023-07-18,2023-07-18 14:27:44,completed,paypal,New Dawn,MD,17570,786.56,0.0,40.99,827.55
3090,4602,2023-04-22,2023-04-22 18:21:36,completed,paypal,Lake Markfurt,CO,38145,681.15,0.0,50.89,732.04
3091,7873,2023-11-26,2023-11-26 11:19:39,completed,credit_card,Moorehaven,GA,11564,407.56,0.0,40.24,447.8
3092,4371,2023-09-30,2023-09-30 16:49:48,completed,paypal,Rodriguezfort,CT,06054,137.72,0.0,9.46,147.18
3093,3235,2024-10-01,2024-10-01 08:49:37,cancelled,credit_card,South Pamelaland,NJ,60540,135.21,0.0,12.8,148.01
3094,7016,2023-01-12,2023-01-12 10:04:15,completed,apple_pay,North Grace,ME,25547,100.69,0.0,9.0,109.69
3095,172,2023-07-31,2023-07-31 04:43:01,cancelled,credit_card,Townsendborough,KY,07456,111.65,0.0,8.68,120.33
3096,5608,2024-12-12,2024-12-12 17:27:43,shipped,debit_card,Jacksonport,UT,74786,417.58,0.0,26.85,444.43
3097,7167,2024-11-21,2024-11-21 18:28:20,delivered,credit_card,South Sydneyville,OH,50247,141.57,0.0,8.34,149.91
3098,9428,2024-12-17,2024-12-17 21:23:56,delivered,credit_card,East Bobby,VI,39389,14.45,6.37,1.33,22.15
3099,9796,2024-10-30,2024-10-30 18:59:59,delivered,credit_card,Port Dianestad,OK,24371,333.1,0.0,22.39,355.49
3100,9875,2023-05-19,2023-05-19 17:20:39,completed,debit_card,North Larryside,WI,60346,2326.47,0.0,165.8,2492.27
3101,2004,2023-08-12,2023-08-12 18:58:43,completed,paypal,Emilyshire,NJ,73645,218.3,0.0,17.04,235.34
3102,9428,2023-01-25,2023-01-25 10:26:12,completed,apple_pay,East Bobby,VI,39389,213.26,0.0,11.4,224.66
3103,924,2023-12-02,2023-12-02 12:46:51,completed,credit_card,East Melissa,PW,39739,164.48,0.0,9.34,173.82
3104,7446,2023-12-14,2023-12-14 11:22:58,shipped,google_pay,Collinsstad,UT,70709,454.32,0.0,31.51,485.83
3105,8288,2024-07-20,2024-07-20 23:33:01,cancelled,apple_pay,Lake Jillianmouth,WV,21532,584.2,0.0,52.81,637.01
3106,8654,2024-08-19,2024-08-19 19:11:30,delivered,google_pay,Williamshaven,MH,13965,708.65,0.0,45.09,753.74
3107,7456,2024-12-06,2024-12-06 18:04:25,shipped,paypal,East Kimberlyport,NE,04537,171.34,0.0,10.96,182.3
3108,10951,2023-12-17,2023-12-17 16:22:05,refunded,debit_card,Thomasberg,OK,07552,436.85,0.0,22.03,458.88
3109,7970,2023-02-26,2023-02-26 21:45:50,delivered,debit_card,New Adriennemouth,LA,75925,300.1,0.0,21.24,321.34
3110,2351,2023-06-05,2023-06-05 19:08:18,completed,paypal,Marquezland,OK,18364,166.55,0.0,10.17,176.72
3111,6101,2023-10-31,2023-10-31 14:15:13,shipped,credit_card,New Jared,MT,05644,108.98,0.0,7.91,116.89
3112,3031,2024-03-23,2024-03-23 09:44:13,delivered,credit_card,North Marco,MS,66066,27.41,9.13,1.4,37.94
3113,5353,2023-04-10,2023-04-10 19:00:04,completed,debit_card,Mitchellberg,KS,65594,3512.62,0.0,201.3,3713.92
